;link;cím;jelenlegi rovat;új elsődleges rovat;új másodlagos rovatok vesszővel elválasztva;kategóriák vesszővel elválasztva;
492;https://www.alapjarat.hu/hasznos-infok/interju-laszlo-gaborral-a-carlinx-ugyvezetojevel/;Interjú László Gáborral, a Carlinx ügyvezetőjével;Közösségi;Aktuális;;Aktuális;
493;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/39-auto-ami-megvaltoztatta-a-vilagot-1-resz/;39 autó, ami megváltoztatta a világot - 1. rész;Nagyvilág;El Mondó;;Top;
494;https://www.alapjarat.hu/verseny/max-verstappen-nyerte-a-malaj-nagydijat/;Max Verstappen nyerte a Maláj Nagydíjat!;Verseny;Rajtrács;;F1;
495;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/39-auto-ami-megvaltoztatta-a-vilagot-2-resz/;39 autó, ami megváltoztatta a világot – 2. rész;Nagyvilág;El Mondó;;Top;
496;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/elmenyt-az-unnepelttol-5-eves-a-drivingcamp/;Élményt az ünnepelttől - 5 éves a drivingcamp;Nagyvilág;Aktuális;;Aktuális;
497;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/retro-elmenyek-a-hungaroringen/;Retro élmények a Hungaroringen!;Verseny;Rajtrács;;Sporthírek;
498;https://www.alapjarat.hu/kozossegi/csapatepites-alapjarat-modra/;Csapatépítés Alapjárat módra;Közösségi;Közös csapatás;;Közös csapatás;
499;https://www.alapjarat.hu/verseny/mi-lesz-veled-forma-1/;Mi lesz veled Forma-1?;Verseny;Rajtrács;;F1;
500;https://www.alapjarat.hu/teszt/egy-halhatatlan-kaliber-bmw-850i-teszt/;Egy halhatatlan kaliber: BMW 850i - TESZT;Teszt;Autóteszt;;Használt autók tesztje;
501;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/az-auto-mint-hangszer-needinggetting/;Az autó, mint hangszer - Needing/Getting;Bulvár;Aktuális;;Aktuális;
502;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/szuperauto-a-lathataron-ford-gt/;Szuperautó a láthatáron: Ford GT;Nagyvilág;Aktuális;;Aktuális;
503;https://www.alapjarat.hu/tech/az-europai-bizottsag-akksi-csucstalalkozot-tart/;Az Európai Bizottság akksi-csúcstalálkozót tart!;Tech;Tech;;Tech;
504;https://www.alapjarat.hu/kozossegi/isten-eltessen-oszkar-a-kozossegi-autozas-szepsegeirol/;Isten éltessen Oszkár – a közösségi autózás szépségeiről;Közösségi;Aktuális;;Aktuális;
505;https://www.alapjarat.hu/verseny/a-cota-tortenete/;A COTA története;Verseny;Rajtrács;El Mondó;Sporthírek,Sztori;
506;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/lencsevegre-kaptak-a-tesla-kamionjat/;Lencsevégre kapták a Tesla kamionját;Nagyvilág;Aktuális;Tech;Aktuális,Tech;
507;https://www.alapjarat.hu/tech/otvenedik-szuletesnapjat-unnepli-a-mazda-forgodugattyus-motorja/;Ötvenedik születésnapját ünnepli a Mazda forgódugattyús motorja!;Tech;Tech;;Tech;
508;https://www.alapjarat.hu/tech/1-600-kmh-ra-keszul-a-bloodhound-ssc/;1.600 km/h-ra készül a Bloodhound SSC!;Tech;Tech;;Tech;
509;https://www.alapjarat.hu/verseny/hetvegi-program-es-versenyajanlo-10-07-10-08/;Hétvégi program és versenyajánló 10.07. – 10.08.;Verseny;Rajtrács;;Sporthírek;
510;https://www.alapjarat.hu/tech/onvezeto-autok-emberfeletti-kepessegekkel/;Önvezető autók emberfeletti képességekkel?;Tech;Tech;;Tech;
511;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/erkezik-a-range-rover-sport-facelift/;Érkezik a Range Rover Sport facelift;Nagyvilág;Aktuális;;Aktuális;
512;https://www.alapjarat.hu/verseny/interju-kiss-norbert-ketszeres-kamion-europa-bajnokkal/;Interjú Kiss Norbert kétszeres kamion Európa-bajnokkal!;Verseny;Rajtrács;;Kamion-EB;
513;https://www.alapjarat.hu/kozossegi/szeptemberi-statisztikak-eloterben-a-minoseg/;Szeptemberi statisztikák: Előtérben a minőség;Közösségi;Aktuális;;Aktuális;
514;https://www.alapjarat.hu/media/kepek/kvizjatek-melyik-a-legritkabb-auto/;Kvízjáték! Melyik a legritkább autó?;Képek;Média;Aktuális;Aktuális,Képek;
515;https://www.alapjarat.hu/verseny/hamilton-nyerte-a-japan-nagydijat-eldolt-a-vilagbajnoki-cim-sorsa/;Hamilton nyerte a Japán Nagydíjat! Eldőlt a világbajnoki cím sorsa?;Verseny;Rajtrács;;F1;
516;https://www.alapjarat.hu/nagyvilag-bulvar/bulvar/mercedesekkel-uldozik-a-bunt-a-szuperhosok/;Mercedesekkel üldözik a bűnt a szuperhősök;Bulvár;Aktuális;;Aktuális;
517;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ez-meg-mi-szabadido-egyteru-a-toyotatol/;Ez meg mi? Szabadidő-egyterű a Toyotától?;Nagyvilág;El Mondó;;Sztori;
518;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-legenda-bruce-mclaren/;Egy legenda: Bruce McLaren;Nagyvilág;El Mondó;;Top;
519;https://www.alapjarat.hu/tech/7-auto-ami-konnyebb-mint-a-tesla-model-s-p100d/;7 autó, ami könnyebb, mint a Tesla Model S P100D;Tech;Tech;;Tech;
520;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/suv-utan-johet-a-4-ajtos-szedan-lamborghini/;SUV után jöhet a 4 ajtós szedán Lamborghini?;Nagyvilág;Aktuális;;Aktuális;
521;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-utak-anyja-the-route-66/;Az utak anyja: Route 66;Nagyvilág;El Mondó;;Sztori;
522;https://www.alapjarat.hu/tech/aramvonalasabb-lesz-az-uj-ford-mustang-gt/;Áramvonalasabb lesz az új Ford Mustang GT;Tech;Aktuális;;Aktuális;
523;https://www.alapjarat.hu/tech/biztosan-az-iven-citroen-xantia-4x4-turbo/;Biztosan az íven: Citroën Xantia 4x4 Turbo;Tech;Aktuális;;Aktuális;
524;https://www.alapjarat.hu/verseny/bajnokot-avattak-a-formula-2-ben-kataloniaba-latogatott-a-wrc/;Bajnokot avattak a Formula-2-ben, Katalóniába látogatott a WRC mezőnye;Verseny;Rajtrács;;Sporthírek;
525;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-mini-1499-gt-ben-egy-1-5-literes-motor-lesz/;A Mini 1499 GT-ben egy 1.5 literes motor lesz!;Nagyvilág;Tech;;Tech;
526;https://www.alapjarat.hu/tech/nissan-gt-rc-taviranyitos-auto-nagyfiuknak/;Nissan GT-R/C: távirányítós autó nagyfiúknak;Tech;Tech;;Tech;
527;https://www.alapjarat.hu/verseny/palmafa-ocean-daytona-speedway/;Pálmafa, óceán, Daytona Speedway;Verseny;Rajtrács;;Sporthírek;
528;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/oktober-17-en-bemutatkozik-a-polestar-kupe/;Október 17-én bemutatkozik a Polestar kupé;Nagyvilág;Aktuális;;Aktuális;
529;https://www.alapjarat.hu/kozossegi/a-legendanal-jartunk/;A legendánál jártunk...;Közösségi;El Mondó;;Sztori;
530;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/lamborghini-espada-orosz-kivitel/;Lamborghini Espada - Orosz kivitel;Nagyvilág;Aktuális;;Aktuális;
531;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/harom-autocsoda-a-britektol/;Három autócsoda a britektől!;Nagyvilág;El Mondó;;Top;
532;https://www.alapjarat.hu/kozossegi/3-polot-sorsolunk-ki-hirlevel-feliratkozoink-kozott/;3 pólót sorsolunk ki hírlevél feliratkozóink között!;Közösségi;Aktuális;;Aktuális;
533;https://www.alapjarat.hu/media/kepek/kvizjatek-mekkora-a-filmes-autok-teljesitmenye/;Kvízjáték! Mekkora a filmes autók teljesítménye?;Képek;Média;Aktuális;Aktuális,Képek;
534;https://www.alapjarat.hu/verseny/hetvegi-program-es-versenyajanlo-10-14-10-15/;Hétvégi program és versenyajánló! 10.14. – 10.15.;Verseny;Rajtrács;;Sporthírek;
535;https://www.alapjarat.hu/teszt/mercedes-benz-e300-t-modell-teszt/;Mercedes-Benz E300 T-modell - Teszt;Teszt;Autóteszt;;Használt autók tesztje;
536;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-tuning-garazsbol-vilaghodito-ceg-kato-wataru-nak-sikerult/;Egy tuning garázsból világhódító cég? Kato Wataru-nak sikerült!;Nagyvilág;Tuning;;Tuning;
537;https://www.alapjarat.hu/tech/formak-rabsagaban-avagy-forma-a-funkcio-felett/;Formák rabságában, avagy forma a funkció felett;Tech;Tech;;Tech;
538;https://www.alapjarat.hu/hasznos-infok/van-kulonbseg-a-hazai-es-a-kulfoldi-uzemanyagok-kozott/;Van különbség a hazai és a külföldi üzemanyagok között?;Hasznos infók;Hasznos infók;;Hasznos infók;
539;https://www.alapjarat.hu/tech/megerkezett-az-aston-martin-db11-volante/;Megérkezett az Aston Martin DB11 Volante!;Tech;Aktuális;;Aktuális;
540;https://www.alapjarat.hu/media/kepek/az-ev-utolso-parkolo-paradeja-galeria/;Az év utolsó Parkoló Parádéja - GALÉRIA;Képek;Közös csapatás;Média;Közös csapatás,Képek;
541;https://www.alapjarat.hu/verseny/bajnokavatas-a-mecsek-rallye-n-magyar-sikerek-a-wtcc-n-ez-tortent-a-hetvegen/;Bajnokavatás a Mecsek Rallye-n, magyar sikerek a WTCC-n  – ez történt a hétvégén!;Verseny;Rajtrács;;Sporthírek;
542;https://www.alapjarat.hu/tech/nyomot-hagy-az-1150-loeros-toyota-gt86/;Nyomot hagy az 1150 lóerős Toyota GT86;Tech;Tech;;Tech;
543;https://www.alapjarat.hu/tech/visszater-a-wankel-motor-a-mazdanal/;Visszatér a Wankel-Motor a Mazdánál!;Tech;Tech;;Tech;
544;https://www.alapjarat.hu/tech/bemutatkozik-az-uj-mitsubishi-outlander/;Bemutatkozik az új Mitsubishi Outlander!;Tech;Aktuális;;Aktuális;
545;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-jaguar-xel-kinaban-debutal/;A Jaguar XEL Kínában debütál;Nagyvilág;Aktuális;;Aktuális;
546;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ez-lesz-a-vilag-ledragabb-mclaren-f1-e/;Ez lesz a világ ledrágább McLaren F1-e?;Nagyvilág;Tech;;Tech;
547;https://www.alapjarat.hu/tech/a-honda-egyik-mernoki-csodaja/;A Honda egyik mérnöki csodája;Tech;Tech;;Tech;
548;https://www.alapjarat.hu/verseny/visszaszamlalas-a-forma-1-ben/;Visszaszámlálás a Forma-1-ben!;Verseny;Rajtrács;;F1;
549;https://www.alapjarat.hu/tech/tuning-nagymesterek-klasszikus-porschek-extrem-meretek-es-egy-valodi-muvesz-mesterharmasa/;Tuning nagymesterek: klasszikus Porschék, extrém méretek és egy valódi művész mesterhármasa;Tech;Tuning;;Tuning;
550;https://www.alapjarat.hu/tech/csak-egy-bogar-sejtelmes-kulsovel-es-felelmetes-tartalommal-egy-cuki-szornyeteg-600-loerovel/;Csak egy bogár, sejtelmes külsővel és félelmetes tartalommal – egy cuki szörnyeteg 600 lóerővel!;Tech;Tech;;Tech;
551;https://www.alapjarat.hu/tech/egy-vip-mercedes-amit-nem-is-a-mecedes-keszitett/;Egy VIP Mercedes, amit nem is a Mecedes készített?;Tech;Tuning;;Tuning;
552;https://www.alapjarat.hu/hasznos-infok/automotive-expo-es-autotechnika-kiallitas-megnyito/;Automotive Expo és Autótechnika Kiállítás - Megnyitó;Hasznos infók;Aktuális;;Aktuális;
553;https://www.alapjarat.hu/verseny/hetvegi-program-es-versenyajanlo-10-20-10-22/;Hétvégi program és versenyajánló! 10.20. – 10.22.;Verseny;Aktuális;Rajtrács;Aktuális,Sporthírek;
554;https://www.alapjarat.hu/teszt/suzuki-ignis-glx-4wd-teszt-video/;Suzuki Ignis GLX 4WD - TESZT + VIDEÓ!;Teszt;Autóteszt;;Új autók tesztje;
555;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/automotive-expo-mercedes-benz-es-audi/;Automotive Expo – Mercedes-Benz és Audi;Nagyvilág;El Mondó;;Sztori;
556;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/kitt-maradj-a-kocsiban/;KITT, maradj a kocsiban!;Nagyvilág;Aktuális;;Aktuális;
557;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hibrid-uberkupe-svedorszagbol/;Hibrid überkupé Svédországból!;Nagyvilág;Aktuális;;Aktuális;
558;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/zold-porschet-tesztelnek-a-zold-pokolban/;Zöld Porschét tesztelnek a zöld pokolban!;Nagyvilág;Tech;;Tech;
559;https://www.alapjarat.hu/tech/a-nitro-tortenete-es-mukodese-a-ii-vilaghaborutol-napjainkig/;A nitro története és működése a II. világháborútól napjainkig;Tech;Tech;;Tech;
560;https://www.alapjarat.hu/verseny/f1-brendon-hartley-nagy-lehetosege/;F1: Brendon Hartley nagy lehetősége!;Verseny;Rajtrács;;F1;
561;https://www.alapjarat.hu/tech/venom-f5-az-ujabb-rekordeselyes/;Venom F5, az újabb rekordesélyes?;Tech;Aktuális;;Aktuális;
562;https://www.alapjarat.hu/tech/merfoldkovek-a-80-as-evekbol-nemetorszag/;Mérföldkövek a 80-as évekből – Németország;Tech;El Mondó;;Sztori;
563;https://www.alapjarat.hu/media/kepek/kvizjatek-8-szuperritka-sportauto/;Kvízjáték! 8 szuperritka sportautó!;Képek;Média;Aktuális;Aktuális,Képek;
564;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/nem-csak-a-kupeke-a-vilag-mikael-laukkanen-turbos-e30-szedanja/;Nem csak a kupéké a világ – Mikael Laukkanen turbós E30 szedánja;Nagyvilág;El Mondó;;Sztori;
565;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/hoonicorn-v-2-ken-block-es-az-o-1400-loeros-mustang-ja/;Hoonicorn V.2 – Ken Block és az Ő 1400 lóerős Mustang-ja;Nagyvilág;Tuning;;Tuning;
566;https://www.alapjarat.hu/hasznos-infok/teli-keszulodes-negy-kereken/;Téli készülődés négy keréken;Hasznos infók;Hasznos infók;;Hasznos infók;
567;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/az-uj-audi-a7-es-sportback-2018-ban-debutal-hibrid-technologiaval/;Az új Audi A7-es Sportback 2018-ban debütál hibrid technológiával;Nagyvilág;Tech;Aktuális;Tech,Aktuális;
568;https://www.alapjarat.hu/verseny/konstruktori-vilagbajnok-a-mercedes-hamilton-novelte-az-elonyet/;Konstruktőri világbajnok a Mercedes, Hamilton növelte az előnyét!;Verseny;Rajtrács;;F1;
569;https://www.alapjarat.hu/tech/szepseges-szornyeteg-lexus-lc-500/;Szépséges szörnyeteg: Lexus LC 500;Tech;El Mondó;;Sztori;
570;https://www.alapjarat.hu/tech/a-mclaren-f1-tervezoje-sajat-ceget-alapit/;A McLaren F1 tervezője saját céget alapít;Tech;Rajtrács;;Sporthírek;
571;https://www.alapjarat.hu/verseny/egy-kicsit-a-dakarrol/;A 40. Dakar-rali következik - történelmi visszatekintő;Verseny;Rajtrács;;Sporthírek;
572;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/a-szent-orult-john-thompson-aki-nem-akarmilyen-scaniakat-ment/;A szent őrült John Thompson, aki nem akármilyen Scaniakat ment;Nagyvilág;El Mondó;;Sztori;
573;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/picasso-helyett-aircross/;Picasso helyett Aircross;Nagyvilág;Aktuális;;Aktuális;
574;https://www.alapjarat.hu/hasznos-infok/mit-tud-az-uj-iphone-az-autoban/;Mit tud az új iPhone az autóban?;Hasznos infók;Tech;;Tech;
575;https://www.alapjarat.hu/tech/lexus-ls-tanulmanyauto-a-tokioi-autoszalonon/;Lexus LS+ tanulmányautó a Tokiói Autószalonon;Tech;Tech;;Tech;
576;https://www.alapjarat.hu/tech/mesterseges-intelligenciaval-felszerelt-toyotak-rohatjak-az-utakat-2020-tol/;Mesterséges intelligenciával felszerelt Toyoták róhatják az utakat 2020-tól;Tech;Tech;;Tech;
577;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/interju-kovary-barna-autos-musorvezetovel/;Interjú Kőváry Barna autós műsorvezetővel!;Nagyvilág;Aktuális;;Aktuális;
578;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/bemutattak-az-uj-porsche-911-carrera-t/;Bemutatták az új Porsche 911 Carrera T-t!;Nagyvilág;Aktuális;;Aktuális;
579;https://www.alapjarat.hu/kozossegi/egy-eves-lett-az-alapjarat/;Egy éves lett az Alapjárat!;Közösségi;Aktuális;;Aktuális;
580;https://www.alapjarat.hu/verseny/az-opel-dakar-team-ismet-ott-lesz-a-dakar-ralin/;Az Opel Dakar Team ismét ott lesz a Dakar-ralin!;Verseny;Rajtrács;;Sporthírek;
581;https://www.alapjarat.hu/tech/mi-az-a-gesztus-vezerles-es-hogyan-mukodik/;Mi az a gesztus vezérlés és hogyan működik?;Tech;Tech;;Tech;
582;https://www.alapjarat.hu/verseny/forma-1-motogp-es-wrc-oktober-utolso-hetvegejen/;Forma-1, MotoGP és WRC október utolsó hétvégéjén!;Verseny;Rajtrács;;Sporthírek,F1;
583;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/garazs-sztori-drift-auto-egy-audi-a4-esbol/;Garázs sztori – Drift autó egy Audi A4-esből;Nagyvilág;Tuning;;Tuning;
584;https://www.alapjarat.hu/teszt/mitsubishi-spacerunner-az-elfeledett-svajci-bicska-japanbol/;Mitsubishi SpaceRunner: Az elfeledett svájci bicska japánból;Teszt;Autóteszt;;Használt autók tesztje;
585;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/megjartuk-a-budapesti-auto-show-t-galeria/;Megjártuk a Budapesti Auto Show-t! - GALÉRIA;Nagyvilág;Aktuális;El Mondó;Aktuális,Velünk történt;
586;https://www.alapjarat.hu/verseny/eldolt-lewis-hamilton-negyszeres-vilagbajnok/;Eldőlt: Lewis Hamilton négyszeres világbajnok!;Verseny;Rajtrács;;F1;
587;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/ha-mar-elektromos-legalabb-legyen-meno/;Ha már elektromos, legalább legyen menő!;Nagyvilág;Tech;;Tech;
588;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/megorokolt-stilus-paul-es-az-o-hofeher-sl500-a/;Megörökölt stílus – Paul és az ő hófehér SL500-a;Nagyvilág;El Mondó;;Sztori;
589;https://www.alapjarat.hu/egyeb/nyaralas-helyett-kormanymu-felujitas-egy-igazan-peches-nyar-tortenete/;Nyaralás helyett kormánymű felújítás - egy igazán peches nyár története;Hasznos infók;El Mondó;;Velünk történt;
590;https://www.alapjarat.hu/verseny/marquez-vilagbajnoki-cime-meg-varat-magara/;Marquez világbajnoki címe még várat magára!;Verseny;Rajtrács;;Sporthírek;
591;https://www.alapjarat.hu/hasznos-infok/78-ezer-ennyit-kolt-a-magyar-atlagosan-az-autojara-evente/;78 ezer - ennyit költ a magyar átlagosan az autójára évente;Hasznos infók;Hasznos infók;;Hasznos infók;
592;https://www.alapjarat.hu/hasznos-infok/hasznos-utitars-andoidra/;Hasznos útitárs Androidra!;Tech;Tech;;Tech;
593;https://www.alapjarat.hu/verseny/dontott-fernando-alonso-amerikaban-fog-versenyezni/;Döntött Fernando Alonso: Amerikában fog versenyezni!;Verseny;Rajtrács;;F1;
594;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/merfoldkovek-a-80-as-evekbol-japan/;Mérföldkövek a 80-as évekből – Japán;Nagyvilág;El Mondó;;Sztori;
595;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/interju-vogel-adrienn-autoversenyzovel/;Interjú Vogel Adrienn autóversenyzővel!;Verseny;Rajtrács;;Sporthírek;
596;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/gemballa-gt-egy-817-lovas-911-turbo/;Gemballa GT: egy 817 lovas 911 Turbo;Nagyvilág;Aktuális;;Aktuális;
597;https://www.alapjarat.hu/tech/hatuleses-konceptautot-mutatott-be-a-toyota-tokioban/;Hatüléses konceptautót mutatott be a Toyota Tokióban!;Tech;Aktuális;;Aktuális;
598;https://www.alapjarat.hu/hasznos-infok/mennyire-bizhatsz-meg-az-online-autokereskedok-karjelenteseiben/;Mennyire bízhatsz meg az online autókereskedők kárjelentéseiben?;Hasznos infók;Hasznos infók;;;
599;https://www.alapjarat.hu/media/kepek/a-legorultebb-autok-a-2017-es-tokioi-autoszalonrol/;A legőrültebb autók a 2017-es tokiói autószalonról;Képek;El Mondó;Média;Top,Képek;
600;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/oreg-nissan-nem-ven-nissan-a-charles-warland-sztori-avagy-egy-40-eves-260z-700-loerovel/;Öreg Nissan nem vén Nissan – a Charles Warland sztori, avagy egy 40 éves 260Z 700 lóerővel;Nagyvilág;Tuning;;Tuning;
601;https://www.alapjarat.hu/teszt/ha-rombolni-tamad-kedved-audi-sq7-teszt/;Ha rombolni támad kedved: Audi SQ7 - Teszt;Teszt;Autóteszt;;Új autók tesztje;
602;https://www.alapjarat.hu/verseny/hetvegi-programajanlo-november-elso-hetvegejere/;Hétvégi programajánló november első hétvégéjére!;Verseny;Rajtrács;Aktuális;Sporthírek,Aktuális;
603;https://www.alapjarat.hu/kozossegi/nyeremenyjatek-kisorsoltunk-3-polot-hirlevel-feliratkozoink-kozott/;Nyereményjáték: Kisorsoltunk 3 pólót hírlevél feliratkozóink között!;Közösségi;Aktuális;;Aktuális;
604;https://www.alapjarat.hu/hasznos-infok/hasznaltauto-vasarlas-71-aranyszabalya/;Használtautó vásárlás 7+1 aranyszabálya;Hasznos infók;Hasznos infók;;Hasznos infók;
605;https://www.alapjarat.hu/teszt/vetkozo-francia-szepseg-15-millioert/;Vetkőző francia szépség 1,5 millióért;Teszt;Hasznos infók;Autóteszt;Hasznos infók,Használt autók tesztje;
606;https://www.alapjarat.hu/tech/kombik-amelyeknel-a-dizajn-a-praktikum-felett-all-a-shooting-brake-mufaj-tortenelme/;Kombik, amelyeknél a dizájn a praktikum felett áll – A Shooting Brake műfaj történelme;Tech;El Mondó;;Sztori;
607;https://www.alapjarat.hu/media/kepek/kvizjatek-melyik-autot-nem-a-pininfarina-tervezte/;KVÍZJÁTÉK! Melyik autót nem a Pininfarina tervezte?;Képek;Média;Aktuális;Aktuális,Képek;
608;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/kovacs-niki-motorversenyzovel-kotetlenul-interju/;Kovács Niki motorversenyzővel kötetlenül - Interjú;Verseny;Rajtrács;;;
609;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/inyencsegek-a-2017-es-sema-showrol-fotok/;Ínyencségek a 2017-es SEMA Showról! FOTÓK!;Nagyvilág;Aktuális;;Aktuális;
610;https://www.alapjarat.hu/verseny/uj-autot-epit-az-opel-dakar-team/;Új autót épít az Opel Dakar Team!;Verseny;Rajtrács;;Sporthírek;
611;https://www.alapjarat.hu/verseny/auto-szepsegverseny-volt-hetvegen-galeria/;Autó szépségverseny volt hétvégén! GALÉRIA!;Verseny;Közös csapatás;;Közös csapatás;
612;https://www.alapjarat.hu/hasznos-infok/teli-felkeszito-treningek-a-drivingcampen/;Téli felkészítő tréningek a drivingcampen;Hasznos infók;Hasznos infók;;Hasznos infók;
613;https://www.alapjarat.hu/nagyvilag-bulvar/nagyvilag/egy-bordo-cooper-feher-felniken-mike-boyd-2004-es-mini-cooper-s-e/;Egy bordó Cooper, fehér felniken – Mike Boyd 2004-es Mini Cooper S-e;Nagyvilág;Tuning;;Tuning;
614;https://www.alapjarat.hu/verseny/felipe-massa-befejezi-f1-es-karrierjet/;Felipe Massa befejezi F1-es karrierjét;Verseny;Rajtrács;;F1;
